Date,Open,High,Low,Close,Adj Close,Volume
2000-04-18,9.27507781982422,9.322398931161828,8.612571785082853,8.683554404454252,8.683554404454252,5738403
2000-04-19,8.790029525756836,9.275078575400808,8.754537736997374,9.275078575400808,9.275078575400808,3183107
2000-04-20,8.813688278198242,9.050297615160575,8.70721388609222,8.943823223054553,8.943823223054553,1494084
2000-04-24,8.458778381347656,8.837353123422545,8.328643373282246,8.707218115357136,8.707218115357136,2207098
2000-04-25,9.464365005493164,9.795617542594185,8.908333382852009,9.275077705383302,9.275077705383302,5241693
2000-04-26,9.180437088012695,9.464368622881818,9.109454442386747,9.464368622881818,9.464368622881818,2808267
2000-04-27,9.570838928222656,9.58266920649349,8.801859412238212,8.801859412238212,8.801859412238212,2373020
2000-04-28,9.902094841003418,9.984908721724628,9.748299266576042,9.890264558719055,9.890264558719055,2070457
2000-05-01,9.665483474731444,10.079549939369508,9.618162354950648,9.973076467497558,9.973076467497558,2111344
2000-05-02,9.27507781982422,9.641821194515616,9.27507781982422,9.641821194515616,9.641821194515616,1697463
2000-05-03,8.801863670349121,9.227760560692031,8.636236837336467,9.227760560692031,9.227760560692031,3723077
2000-05-04,8.70721435546875,8.943823705185896,8.541588572558684,8.801858476301575,8.801858476301575,2139305
2000-05-05,9.08579158782959,9.275078912576038,8.813690403755563,8.813690403755563,8.813690403755563,1948060
2000-05-08,9.014809608459473,9.06213168614018,8.849183765124893,9.06213168614018,9.06213168614018,2059378
2000-05-09,8.84918212890625,9.085791521195317,8.801860059975418,9.014807941616525,9.014807941616525,1132961
2000-05-10,8.186675071716309,8.683554356963638,8.1511842384072,8.659893801424234,8.659893801424234,3201572
2000-05-11,8.352301597595215,8.458775047083103,8.174844578628795,8.328640090314053,8.328640090314053,2622561
2000-05-12,8.304981231689453,8.612573270250566,8.281320671940579,8.35230330355235,8.35230330355235,2926707
2000-05-15,8.722358703613281,8.722358703613281,8.283211771534955,8.510356539362018,8.510356539362018,2156657
2000-05-16,9.842940330505373,9.842940330505373,9.222078261301132,9.373508127191448,9.373508127191448,3985231
2000-05-17,9.358366012573242,9.691511959387812,9.2069361233271,9.691511959387812,9.691511959387812,2549039
2000-05-18,9.161508560180664,9.312938453737369,8.994935105849104,9.297794892962514,9.297794892962514,1715022
2000-05-19,9.040361404418944,9.11607633043495,8.81321662637093,9.085791121920586,9.085791121920586,1802607
2000-05-22,8.722358703613281,9.206933446419017,8.601215017911848,9.206933446419017,9.206933446419017,2722561
2000-05-23,8.404356956481934,8.676930536025562,8.237784477973376,8.601216552274996,8.601216552274996,3303096
2000-05-24,7.995494842529297,8.313497104941378,7.57149103234243,8.237782189856128,8.237782189856128,4368751
2000-05-25,8.010639190673828,8.343785080137483,8.010639190673828,8.177211659223097,8.177211659223097,2234557
2000-05-26,7.904636859893799,8.025780541019055,7.677492100647081,8.025780541019055,8.025780541019055,1817857
2000-05-30,8.858647346496582,8.858647346496582,8.480072632870009,8.57093113555954,8.57093113555954,2242388
2000-05-31,8.55578327178955,8.90407164265385,8.510354519479387,8.90407164265385,8.90407164265385,2163458
2000-06-01,8.873790740966797,9.010078016276742,8.540644808715449,8.555787416032002,8.555787416032002,4799052
2000-06-02,9.055502891540527,9.328077353463929,8.843501696268351,9.085790001048606,9.085790001048606,11749815
2000-06-05,9.100932121276855,9.11607472286372,8.873787383284606,9.070645965738246,9.070645965738246,4367721
2000-06-06,8.782930374145508,9.025218706295856,8.7223590053817,9.025218706295856,9.025218706295856,3029006
2000-06-07,9.08579158782959,9.08579158782959,8.767788310836496,8.767788310836496,8.767788310836496,2730804
2000-06-08,9.222076416015623,9.312934888788629,8.994931662630536,9.085790135403538,9.085790135403538,5290560
2000-06-09,9.873225212097168,9.948940135210584,9.449221833135052,9.449221833135052,9.449221833135052,7268131
2000-06-12,9.267507553100586,9.9337993815298,9.191792615886593,9.9337993815298,9.9337993815298,4369781
2000-06-13,9.146364212036133,9.38865259228852,8.99493433151535,9.2826505330857,9.2826505330857,2745024
2000-06-14,9.237223625183104,9.418938737884616,9.237223625183104,9.403796129281265,9.403796129281265,2479177
2000-06-15,8.888931274414062,9.010075914143298,8.843502510698109,8.964646198062326,8.964646198062326,2525340
2000-06-16,8.737503051757812,8.934362651739136,8.72236044515857,8.873790320611775,8.873790320611775,1501520
2000-06-19,9.328078269958496,9.35836347771227,8.737501480919507,8.752644084796394,8.752644084796394,3017259
2000-06-20,9.312935829162598,9.555223209625687,9.116076261125665,9.28264871614841,9.28264871614841,3632005
2000-06-21,9.08579158782959,9.267506657694105,8.979789543133462,9.252364052660427,9.252364052660427,1719143
2000-06-22,8.96464729309082,9.176649486147957,8.873789754560695,9.146363322516205,9.146363322516205,2129454
2000-06-23,8.919219017028809,9.08579245003184,8.767789142861611,9.08579245003184,9.08579245003184,5211218
2000-06-26,8.979789733886719,8.99493329160718,8.84350342859327,8.919218360100226,8.919218360100226,3649316
2000-06-27,9.08579158782959,9.222077890227975,8.994933100532236,9.025219262964686,9.025219262964686,3036013
2000-06-28,9.206932067871094,9.434076801687926,9.131217156598815,9.146360710272187,9.146360710272187,2108434
2000-06-29,9.025218963623049,9.222077584357075,8.979789245298601,9.206934027460576,9.206934027460576,1781999
2000-06-30,9.343221664428713,9.661224944036974,9.297792896588987,9.328079059270506,9.328079059270506,2279483
2000-07-03,9.38865089416504,9.479508425098034,9.312935967599191,9.449222263998683,9.449222263998683,933968
2000-07-05,8.873790740966797,9.19179311353635,8.873790740966797,9.1160781722231,9.1160781722231,3300211
2000-07-06,9.055502891540527,9.070646446294566,8.934360167697795,8.934360167697795,8.934360167697795,2220749
2000-07-07,8.888931274414062,9.055503725494232,8.798073746982155,9.055503725494232,9.055503725494232,2330179
2000-07-10,8.480070114135742,8.69207227174425,8.449784907933077,8.616357351507636,8.616357351507636,4183276
2000-07-11,8.873790740966797,8.873790740966797,8.480072474718753,8.601217142712144,8.601217142712144,2486802
2000-07-12,8.70721435546875,8.798072825752053,8.586070680789266,8.692071753270659,8.692071753270659,2177472
2000-07-13,8.55578327178955,8.70721308106662,8.55578327178955,8.70721308106662,8.70721308106662,2023116
2000-07-14,8.782930374145508,8.843502695274355,8.616357919588737,8.616357919588737,8.616357919588737,2328530
2000-07-17,8.843504905700684,8.888933681719683,8.782932569431834,8.873791073835108,8.873791073835108,2625290
2000-07-18,8.586071014404297,8.63149977512864,8.510356095742072,8.586071014404297,8.586071014404297,2165313
2000-07-19,8.570932388305664,8.631503779920008,8.510360044325923,8.525503606503557,8.525503606503557,4139587
2000-07-20,8.222640991210938,8.464928379890955,8.146926063202798,8.464928379890955,8.464928379890955,3076817
2000-07-21,7.738067626953125,7.995498651348482,7.722924541485866,7.995498651348482,7.995498651348482,2812001
2000-07-24,7.359490394592285,7.662350097289335,7.344347314220928,7.632064412729143,7.632064412729143,4604304
2000-07-25,7.480633735656738,7.601777420601969,7.359490050711507,7.510919894984296,7.510919894984296,3485274
2000-07-26,7.510924339294434,7.571496217608205,7.344351316794476,7.571496217608205,7.571496217608205,2573151
2000-07-27,6.7537713050842285,7.389777421993067,6.678056370530273,7.389777421993067,7.389777421993067,6442357
2000-07-28,6.844629764556885,7.147489025111763,6.738628666225747,7.147489025111763,7.147489025111763,5364543
2000-07-31,7.359490394592285,7.359490394592285,6.9657726858496165,7.177774382501047,7.177774382501047,4064573
2000-08-01,7.177774906158447,7.420062781228799,7.162632300864877,7.268632918832648,7.268632918832648,2854660
2000-08-02,7.223204135894775,7.329205236817513,7.177775364746508,7.192918447190126,7.192918447190126,2073194
2000-08-03,7.086917400360107,7.223203705687828,6.784057674256127,7.11720308726097,7.11720308726097,3187896
2000-08-04,7.253488540649414,7.37463221843644,7.102058705324396,7.29891730077393,7.29891730077393,2822717
2000-08-07,7.238347053527832,7.268632739550527,7.147488566912116,7.253489658447907,7.253489658447907,2129660
2000-08-08,7.253488540649414,7.389775773387907,7.208059780524897,7.29891730077393,7.29891730077393,1848976
2000-08-09,7.268633842468262,7.510921748326481,7.268633842468262,7.510921748326481,7.510921748326481,3829432
2000-08-10,7.102058410644531,7.389775466770036,7.056629652404952,7.329203154207328,7.329203154207328,3771317
2000-08-11,7.571491241455078,7.571491241455078,7.026343742548682,7.147487419557895,7.147487419557895,2170465
2000-08-14,7.7077789306640625,7.722921534051858,7.450347530334089,7.526062452003053,7.526062452003053,2374281
2000-08-15,7.69263744354248,7.738066694469761,7.601779417870544,7.677494359900053,7.677494359900053,3233440
2000-08-16,8.237784385681152,8.237784385681152,7.813780938656379,7.859210185526407,7.859210185526407,4448093
2000-08-17,8.601217269897461,8.601217269897461,8.268071332719918,8.419501217585596,8.419501217585596,3210771
2000-08-18,8.843504905700684,8.843504905700684,8.661788849259413,8.72236118552826,8.72236118552826,4030981
2000-08-21,8.813216209411621,8.813216209411621,8.631500205097309,8.722358683436966,8.722358683436966,3119064
2000-08-22,8.480070114135742,9.010075508157012,8.480070114135742,8.782929795082197,8.782929795082197,2613955
2000-08-23,8.692071914672852,8.722358071996332,8.374069643688637,8.570928237743862,8.570928237743862,2120799
2000-08-24,9.08579158782959,9.08579158782959,8.782930915870173,8.888932008201204,8.888932008201204,3623143
2000-08-25,8.661787986755371,9.055505276202368,8.646645380378633,9.04036266982563,9.04036266982563,2501228
2000-08-28,8.843504905700684,8.934363410103957,8.661788849259413,8.676931457143986,8.676931457143986,3195315
2000-08-29,8.782930374145508,8.81321653470993,8.707215448916969,8.81321653470993,8.81321653470993,1661440
2000-08-30,8.328640937805176,8.676929408193828,8.328640937805176,8.676929408193828,8.676929408193828,1777259
2000-08-31,8.480070114135742,8.586071192939997,8.419498749365436,8.449784907933077,8.449784907933077,1996119
2000-09-01,7.889493942260742,8.449784516531517,7.859208261278448,8.237782368743138,8.237782368743138,4723007
2000-09-05,7.889493942260742,8.101495137684191,7.889493942260742,7.889493942260742,7.889493942260742,3627059
2000-09-06,7.495778083801269,7.738065970875648,7.420063148851938,7.601778707020786,7.601778707020786,4609456
2000-09-07,7.526063919067383,7.556350560294273,7.268633420921178,7.495778230205671,7.495778230205671,3166876
2000-09-08,7.177774906158447,7.616921411870771,7.177774906158447,7.616921411870771,7.616921411870771,2056089
2000-09-11,7.238347053527832,7.374633354903774,7.223203496242668,7.268632739550527,7.268632739550527,1732745
2000-09-12,6.935486316680908,7.298917352623715,6.90520015892777,7.283774749929621,7.283774749929621,2722561
2000-09-13,6.920345306396484,7.0263459378526525,6.799201115354642,6.814344198757699,6.814344198757699,2423535
2000-09-14,6.905200958251953,7.253489431817435,6.874914796992985,7.026344650922765,7.026344650922765,2827869
2000-09-15,6.6174845695495605,6.980916136844443,6.556912721030838,6.965773055669126,6.965773055669126,5172886
2000-09-18,6.20862340927124,6.693199122511371,6.026907397760561,6.647769881542441,6.647769881542441,10746192
2000-09-19,6.450911045074463,6.481197683101863,6.117765645693689,6.178337969383411,6.178337969383411,7793024
2000-09-20,6.466053485870361,6.466053485870361,6.11776458951373,6.420624250946041,6.420624250946041,4664480
2000-09-21,5.451473236083984,6.511481444695694,5.451473236083984,6.420623462191148,6.420623462191148,3060331
2000-09-22,6.20862340927124,6.223766489594217,5.830049258291946,6.057193558406515,6.057193558406515,3014374
2000-09-25,6.132906913757324,6.390337784795655,6.117763837311117,6.284336725854602,6.284336725854602,3773171
2000-09-26,5.7240495681762695,6.2691973048253775,5.572619667783888,6.17833974553609,6.17833974553609,7117484
2000-09-27,5.572617053985596,6.057192698427362,5.330329707947165,6.057192698427362,6.057192698427362,6307167
2000-09-28,5.3303303718566895,5.693761912363337,5.2849016078618005,5.345472975733311,5.345472975733311,8011472
2000-09-29,4.951755046844482,5.3303296135535,4.936611968939633,5.209185942679592,5.209185942679592,5657387
2000-10-02,4.709467887878418,5.148614351471203,4.6791822040134905,5.027470663646473,5.027470663646473,5987326
2000-10-03,4.800327301025391,5.012329055045295,4.709469270393246,5.012329055045295,5.012329055045295,10720637
2000-10-04,4.966898918151856,4.966898918151856,4.694324900871466,4.785182906631596,4.785182906631596,10432740
2000-10-05,5.284902095794678,5.360617026898277,4.966899289923052,5.088042989215788,5.088042989215788,12118085
2000-10-06,5.512046813964844,5.920907150641129,5.496903256531495,5.60290482528709,5.60290482528709,7063697
2000-10-09,5.1940436363220215,5.4666176755405855,4.966899317913723,5.451475070180575,5.451475070180575,3098456
2000-10-10,4.997185230255127,5.194043870641762,4.982042624211986,5.194043870641762,5.194043870641762,2928644
2000-10-11,4.860898494720459,4.997185283848424,4.724611705592494,4.815469723738666,4.815469723738666,4421096
2000-10-12,4.573181629180908,4.936613723324861,4.573181629180908,4.906328032934606,4.906328032934606,5001425
2000-10-13,5.088044166564941,5.118329860304812,4.664040644745418,4.7246125084078265,4.7246125084078265,8488760
2000-10-16,4.648896217346191,5.088042697316903,4.618610056169234,4.936612843797173,4.936612843797173,5354651
2000-10-17,4.48232364654541,4.618610430523164,4.361179944383532,4.573181185075534,4.573181185075534,8855175
2000-10-18,4.194606304168701,4.376322303589489,3.906889701904528,4.270321224563614,4.270321224563614,6549314
2000-10-19,5.148614883422852,5.330330910117243,4.452037892186991,4.573181116345652,4.573181116345652,13299765
2000-10-20,5.5271897315979,5.633190344850531,4.966899075182085,4.997184760604608,4.997184760604608,8650123
2000-10-23,5.436331272125244,5.557474956133844,5.360616350574245,5.542331876587146,5.542331876587146,4800907
2000-10-24,5.602904796600342,5.769477260958639,5.542332471907273,5.69376233127485,5.69376233127485,4757217
2000-10-25,5.254615783691406,5.527189813634986,5.224329621636828,5.421188246443961,5.421188246443961,4090127
2000-10-26,5.602904796600342,5.67861972628413,5.300044601682641,5.315187682855908,5.315187682855908,3391300
2000-10-27,5.254615783691406,5.466617489525829,5.239472702664117,5.451474884681082,5.451474884681082,3289083
2000-10-30,5.10318660736084,5.10318660736084,4.891184873211647,5.057757834394086,5.057757834394086,3558433
2000-10-31,5.496903896331787,5.496903896331787,5.103186595080424,5.148615367937857,5.148615367937857,2532965
2000-11-01,5.178901672363281,5.330331554178277,5.148615505527236,5.209187839199328,5.209187839199328,3091243
2000-11-02,5.708907127380371,5.8149077750703055,5.572619832063371,5.693764041658183,5.693764041658183,3166670
2000-11-03,5.79976224899292,5.936049486964592,5.663475487203737,5.860334566394769,5.860334566394769,3716293
2000-11-06,5.936050891876221,6.011765830365835,5.799763621648832,5.905765202189936,5.905765202189936,3375844
2000-11-07,6.072336673736572,6.163194680015709,6.011764828277989,6.057193593326296,6.057193593326296,3470436
2000-11-08,5.920907974243164,6.238910820014149,5.89062180752874,6.178338962767917,6.178338962767917,6720569
2000-11-09,5.69376277923584,5.7846207972412165,5.618047843595122,5.769477714876556,5.769477714876556,4869532
2000-11-10,5.16375732421875,5.5120462527986005,5.08804240185563,5.496902696906975,5.496902696906975,6890175
2000-11-13,5.209187030792236,5.3303307269710505,4.906327314162659,4.966899162252065,4.966899162252065,4183482
2000-11-14,5.633190631866455,5.708905563554304,5.375760149837303,5.375760149837303,5.375760149837303,2482474
2000-11-15,5.572617053985596,5.693761203187264,5.451473857148833,5.542331373822019,5.542331373822019,2754916
2000-11-16,4.9214701652526855,5.178901127739249,4.845755232307528,5.103186194794091,5.103186194794091,4617699
2000-11-17,4.9214701652526855,5.057757425500023,4.815469544839005,4.891184477784162,4.891184477784162,2285871
2000-11-20,4.4066081047058105,4.800325796598487,4.361179341718483,4.603467188743399,4.603467188743399,4168232
2000-11-21,4.603466987609863,4.694324509614794,4.512608989422453,4.542894671363269,4.542894671363269,3637363
2000-11-22,4.467181205749512,4.542896149511074,4.361180570192906,4.482324289738351,4.482324289738351,1972831
2000-11-24,4.9214701652526855,4.9668994107293205,4.77004029936237,4.9668994107293205,4.9668994107293205,1870820
2000-11-27,4.724610328674316,4.982041225700257,4.588323579265119,4.921468913800663,4.921468913800663,2371808
2000-11-28,4.436895370483398,4.648897110923974,4.436895370483398,4.6337540274248,4.6337540274248,3275275
2000-11-29,4.4066081047058105,4.4823230271396906,4.30060749900788,4.421751184429087,4.421751184429087,6010819
2000-11-30,4.07346248626709,4.270321082260817,4.058319407456232,4.240034924639102,4.240034924639102,4882722
2000-12-01,4.285466194152832,4.436896101736786,4.240036936168027,4.421753015741851,4.421753015741851,3360594
2000-12-04,4.1794633865356445,4.270321389760877,4.149177702915571,4.2400352299582975,4.2400352299582975,1777671
2000-12-05,4.573181629180908,4.588325188649955,4.270322344365304,4.270322344365304,4.270322344365304,3725154
2000-12-06,4.391465187072754,4.467180112301293,4.179463491669348,4.421751347637177,4.421751347637177,2409521
2000-12-07,4.361179351806641,4.376322431564946,4.270321349439314,4.361179351806641,4.361179351806641,3104226
2000-12-08,4.800327301025391,4.830613469963656,4.436895654679462,4.527753685311606,4.527753685311606,4754950
2000-12-11,4.860898494720459,4.876041577108585,4.724611705592494,4.800326641350539,4.800326641350539,3559257
2000-12-12,4.679183483123779,4.845755980371723,4.679183483123779,4.845755980371723,4.845755980371723,2584485
2000-12-13,4.527751445770264,4.7246100179497645,4.527751445770264,4.7246100179497645,4.7246100179497645,1415789
2000-12-14,4.512609481811523,4.512609481811523,4.376322707750846,4.4368945544242,4.4368945544242,3509385
2000-12-15,4.512609481811523,4.512609481811523,4.421751473710228,4.512609481811523,4.512609481811523,3449827
2000-12-18,4.3006086349487305,4.497467294801061,4.3006086349487305,4.482324211077968,4.482324211077968,2673719
2000-12-19,4.376322269439697,4.467179792258613,4.164320113042267,4.224892429831525,4.224892429831525,3400574
2000-12-20,4.149177551269531,4.179463233782709,4.058319551365018,4.179463233782709,4.179463233782709,4990091
2000-12-21,4.028034210205078,4.134034822257891,4.012890653391423,4.028034210205078,4.028034210205078,3488983
2000-12-22,4.149177551269531,4.164320154434876,4.02803386885184,4.02803386885184,4.02803386885184,2733277
2000-12-26,4.103748798370361,4.134034480949678,4.058319560227651,4.118891401568774,4.118891401568774,2609834
2000-12-27,4.164320468902588,4.194606629885308,4.028034173027923,4.043176777336758,4.043176777336758,3708667
2000-12-28,4.194606304168701,4.39146490672248,4.118891383773788,4.240035065932654,4.240035065932654,2554397
2000-12-29,4.1794633865356445,4.2400352299582975,4.073462779591629,4.149177702915571,4.149177702915571,2611276
2001-01-02,4.270320892333984,4.39146456506791,4.209749055967022,4.39146456506791,4.39146456506791,2782737
2001-01-03,4.679183483123779,4.785184119901322,4.088606534035104,4.164321478668765,4.164321478668765,6085215
2001-01-04,4.679183483123779,4.754898427757441,4.633754230633998,4.679183483123779,4.679183483123779,6000309
2001-01-05,4.876041412353516,4.997185115000067,4.845755248600593,4.845755248600593,4.845755248600593,5165880
2001-01-08,4.815469741821289,4.8457554305286825,4.724611723333935,4.8457554305286825,4.8457554305286825,3272802
2001-01-09,5.088044166564941,5.178902200149887,4.87604240565518,4.87604240565518,4.87604240565518,2632091
2001-01-10,5.3303303718566895,5.3303303718566895,5.012327595344932,5.088042519458088,5.088042519458088,6104381
2001-01-11,5.3303303718566895,5.360616531974957,5.057756835522332,5.178900523630377,5.178900523630377,5024095
2001-01-12,5.421189785003662,5.481762126303541,5.3303322254192,5.421189785003662,5.421189785003662,3190781
2001-01-16,5.284902095794678,5.466617644733781,5.239472851422986,5.466617644733781,5.466617644733781,4018204
2001-01-17,5.708907127380371,5.708907127380371,5.527191527262187,5.633192174952121,5.633192174952121,4698690
2001-01-18,6.1177659034729,6.223766998213854,5.67861987149626,5.67861987149626,5.67861987149626,5319411
2001-01-19,6.072336673736572,6.450910826898351,6.026907432505743,6.178337760425986,6.178337760425986,5659242
2001-01-22,5.814906120300293,6.04205091294558,5.79976303888743,5.996622144889545,5.996622144889545,2203644
2001-01-23,6.042048454284668,6.072334604786201,5.754332405431906,5.830047305503379,5.830047305503379,2292054
2001-01-24,5.996622562408447,6.16319551718259,5.996622562408447,6.087480581029124,6.087480581029124,1495337
2001-01-25,5.845190048217773,6.05719167839138,5.769475146285601,6.026905527145562,6.026905527145562,2416322
2001-01-26,5.406045436859131,5.527189604306878,5.330330510772735,5.512046523853094,5.512046523853094,6741383
2001-01-29,5.277027130126953,5.407862076689971,5.131654332369178,5.407862076689971,5.407862076689971,6380326
2001-01-30,5.5895771980285645,5.6792242581637336,5.364250044271241,5.364250044271241,5.364250044271241,6575486
